-2.76368,-1.11254,9.29151
-0.321235,-0.065095,4.86411
-0.923174,1.30252,4.68052
-2.08707,-2.96762,4.80864
2.72822,-5.34357,5.45723
4.79175,-4.19284,5.54364
2.44989,2.52161,6.54353
-6.06242,-1.57352,5.10758
-0.441554,-2.63602,9.43859
-1.62615,0.488661,3.71943
-1.77419,-2.30905,1.99996
-4.51142,1.89008,4.45267
-1.33966,-5.00594,5.36467
0.398889,-3.74446,5.15209
-4.43885,0.957781,1.27956
1.9682,8.62454,2.89769
-1.20057,0.383827,2.42234
2.54732,-3.94072,2.1867
-1.4241,-3.75867,8.37887
-0.095781,-2.32887,8.6706
8.66882,-3.71981,2.86467
-5.57573,-0.466578,1.8091
0.926822,-0.0240037,0.789485
0.0946031,0.900325,1.00275
2.45852,1.26806,3.46547
4.76493,5.15352,3.67839
-4.78351,-4.72307,7.29034
-0.428293,1.81814,4.65117
1.91042,7.39486,3.55376
-1.07295,-0.872068,3.1429
-1.68968,3.02866,2.55362
-0.0858253,-0.720679,0.831971
1.48939,-0.185323,0.618252
-4.67963,-7.60073,1.71978
-0.479889,7.0822,1.73659
-0.363024,2.26086,1.98978
1.91654,0.34455,6.58449
-0.227387,-3.00423,4.6849
-2.35984,-5.21574,5.37098
1.58488,1.31573,1.93965
5.65069,1.10011,7.81604
-1.42264,0.685283,2.30509
6.38314,-3.57307,4.77564
1.43557,-0.741672,1.53162
-1.30879,0.294818,0.893779
0.658821,4.33123,6.75737
-6.24456,-4.56953,5.85839
-0.606038,-5.4883,8.20726
-1.08669,-3.27613,3.43542
6.09716,0.101551,0.653084
5.18911,2.81661,7.74297
0.942126,-3.62339,4.59601
-0.238515,-0.822749,0.623369
-3.74988,0.786997,3.4797
-5.84244,-4.77117,4.05151
-1.23525,3.39094,3.91288
0.797659,-1.97366,6.67978
2.62546,7.20295,1.0809
-2.99015,6.22094,1.58549
1.42016,-1.91799,7.83332
-6.73824,6.32156,3.72342
-4.84574,-4.2349,0.61127
-3.51747,-0.294574,6.26045
-0.277946,2.39614,3.19806
1.90152,9.32611,2.78035
-4.14264,-0.922324,8.46703
-7.75454,1.50916,2.46942
-0.474401,-1.12333,6.01248
4.93984,-2.2851,6.75679
1.75432,-3.11694,0.584743
0.796372,-0.964318,6.33462
-3.38297,4.21204,3.25276
-2.1803,-0.822984,5.02353
-2.61101,-0.26188,1.29632
-4.74257,0.356565,3.68302
-1.72829,-8.22291,4.41439
1.26864,6.32629,2.97074
2.26376,-1.98834,2.20686
0.327499,-1.41741,4.53737
3.28328,-0.300122,9.40239
2.10111,-0.463302,1.93784
-1.72947,4.28641,2.63952
-2.00767,1.98224,9.55946
1.5991,0.678618,0.512476
-2.72475,7.42803,3.26874
4.33474,1.26662,2.51023
0.222247,0.568107,4.40697
-2.3801,-0.730884,3.2787
2.88367,-2.26454,1.36331
2.8385,-1.91578,2.32868
2.48292,-4.8433,2.63992
1.93802,-1.54042,2.70266
4.91068,4.33867,1.22456
1.42282,8.63173,3.98088
-3.13145,1.86344,6.54
5.76113,2.19731,5.78399
-0.0126263,-1.40325,1.18894
6.37882,2.25202,7.30959
2.97138,-0.735369,2.40791
-4.15229,-2.67803,3.93264
4.53758,1.49579,2.42528
-2.12217,-6.47348,2.44699
-3.4538,0.548253,3.73526
2.41102,3.84185,8.87474
-6.73354,-2.3256,4.51366
0.244746,-2.43219,2.29413
-0.521087,-3.83573,3.48907
-0.657171,3.42534,0.50338
6.75884,1.62412,3.76065
-1.49429,-0.0502272,2.34214
-2.36908,3.9925,4.65628
-0.326083,4.55591,4.89257
-0.901805,5.78707,4.58082
-4.41447,0.308034,3.59064
-3.50361,4.33844,4.58332
-3.28983,-5.51888,3.5617
4.39795,-4.38551,4.79067
0.0526436,0.346466,7.49696
0.621978,-4.10253,1.17751
-1.22238,-0.150914,0.577728
-4.79003,4.51986,4.02449
-4.47664,-3.47836,6.12469
2.17218,1.19962,6.92231
6.28835,-1.28579,3.46072
0.747915,0.136516,0.80654
-8.03139,-2.99717,2.73929
4.65946,5.47896,3.40099
-1.44926,1.76232,1.07033
7.66561,-2.24307,2.73589
-0.549635,-3.86602,4.62257
4.9346,-2.79822,5.50532
-3.66031,-2.32929,5.42684
-3.97914,0.61083,3.36594
1.79438,0.745666,0.609364
0.574787,-0.73899,4.74169
0.712063,1.94313,6.38196
-3.22693,-3.64236,3.25069
8.42796,-0.758094,4.41822
-0.564078,7.52279,6.40153
-3.86888,-6.35393,5.76496
-0.101724,-6.49619,6.70817
-6.47628,1.97,5.95046
-4.21052,-3.65083,6.27888
-3.32271,-5.19758,4.98813
4.38995,-1.9077,4.32333
-1.63908,-3.65698,7.60524
0.238371,0.760268,2.70916
-0.202909,1.13684,1.93682
-2.64105,-6.13602,2.04006
0.417276,1.86494,3.44989
-2.25043,-1.61568,3.24146
-0.538236,-6.37889,1.05632
-6.53047,-6.60525,0.603907
-4.86705,3.74419,4.99374
-7.94462,-5.11134,1.56439
3.10182,3.93201,2.11201
-1.69705,-5.14258,3.12401
1.94945,4.29043,2.03432
-1.8686,0.992766,1.47711
0.499057,-0.111469,3.18757
-2.47589,3.67096,4.75812
0.587341,5.38885,5.09419
7.18907,-1.46715,3.92073
5.49689,-3.76534,3.15869
-3.49556,-1.72951,6.84799
1.18895,-2.0667,3.00932
6.55674,-4.60474,3.34903
0.947194,1.69069,3.72886
2.96693,-2.32601,3.28868
-0.046642,1.56468,2.40911
4.46189,-5.98991,5.46641
-2.24668,6.25978,7.33371
3.65258,-1.0217,5.27761
2.75443,0.258994,6.91969
1.56523,-0.0278175,3.32646
3.74093,-0.55459,4.87213
1.62278,-6.70298,3.66254
3.80626,3.6176,1.35624
-2.29388,4.6148,3.35178
1.9029,4.92403,1.5884
2.98058,-2.1075,3.67534
-2.38099,-3.57,4.2005
3.86326,3.53499,7.92684
3.06463,-3.70329,6.32226
8.3381,3.60892,1.97783
0.0628719,-0.823109,3.59306
2.57491,3.49675,1.43501
-0.357755,-4.19723,1.05471
1.388,-2.7955,5.90113
2.59178,-6.64695,2.50997
1.22162,-4.28525,6.57755
-3.76388,0.600943,6.42568
2.33587,1.42788,4.63469
-3.24038,-5.05613,2.06537
3.96888,-1.25831,2.27908
3.51844,5.43444,2.03191
2.43127,2.08219,3.69897
-0.180111,1.23157,3.85913
4.29924,1.03156,2.97924
-0.776063,-3.03734,7.42089
0.266669,-3.5582,2.59846
2.98718,-0.9833,1.08813
-4.12473,-2.90054,1.42901
-4.40228,-1.41777,2.45423
