-155.51,-186.501,404.091
164.645,-3.01118,209.625
116.907,-74.4354,203.193
43.0434,-109.989,152.271
-88.2972,-79.9341,156.416
-64.5229,257.629,237.036
146.103,168.186,163.867
99.742,295.183,226.788
150.843,192.362,199.04
263.275,-77.6512,195.813
-97.5413,361.474,224.761
231.539,199.791,183.446
164.854,182.21,158.604
133.718,-393.809,217.616
-178.391,409.699,194.593
95.4474,104.198,96.1333
-12.5654,-313.253,162.339
131.111,116.457,298.251
-8.14456,1.97594,21.1106
-402.194,-24.8007,148.241
-64.7937,-61.0786,105.437
60.855,-62.2111,263.913
261.36,232.261,165.425
15.2325,-15.9809,137.689
-243.272,213.745,83.7217
-155.148,-158.777,233.482
-306.689,168.697,222.436
-100.547,-7.63486,55.6666
-15.2501,-95.1612,90.1084
-337.784,317.119,91.2297
250.912,280.52,246.737
188.847,101.381,192.503
-146.288,183.143,140.592
-83.4243,-28.8735,81.8531
132.879,-359.11,107.017
-47.1989,-22.4999,56.2993
-303.343,49.6347,185.109
-233.057,-108.517,261.797
47.7928,-448.747,101.952
-120.938,447.146,103.597
-10.3798,-101.026,238.879
-172.863,-198.029,170.315
28.4777,-327.539,271.724
-340.022,229.964,125.5
-131.939,203.782,243.42
-15.1375,49.301,185.139
-40.3369,-108.263,65.2064
-17.4998,-15.4088,90.599
174.909,-288.288,299.36
-378.386,-98.7727,214.808
45.0408,262.655,294.978
183.729,-239.394,229.193
-55.7575,163.098,205.417
32.3948,-61.3191,95.2276
249.005,296.639,185.353
101.534,-236.454,57.22
380.601,-127.307,103.252
408.845,81.5979,143.039
-200.967,-177.06,405.659
-121.378,-8.07902,202.686
-364.296,-10.2719,188.254
-357.662,-257.467,118.235
346.74,123.01,91.7867
411.491,-156.013,71.1558
-56.2727,-33.0351,90.9344
14.6531,-124.544,169.687
-189.021,357.568,205.271
-14.4204,11.8322,48.2887
96.3595,213.88,170.13
151.609,298.657,121.393
-196.882,103.48,98.2301
-114.127,-144.548,70.3774
20.6606,19.5872,27.6357
-57.3669,170.41,55.336
226.347,250.828,149.591
-114.678,-23.0815,129.275
-78.1878,-378.531,92.1136
58.1535,12.6326,104.818
353.138,-54.5814,97.4084
306.503,-230.326,87.7972
177.818,-49.7465,46.4596
175.796,-259.243,167.083
-18.8086,-109.717,110.972
222.053,349.491,198.176
211.454,-284.24,163.96
0.170941,-175.381,108.066
-134.079,-389.456,102.746
209.303,-104.082,328.951
-5.81545,-77.614,90.3844
-222.949,-249.003,242.531
-72.1037,-34.4122,91.399
-258.358,24.422,106.072
-64.8687,297.799,183.053
-389.34,21.6904,234.658
-372.525,129.485,101.234
-90.0644,-454.647,71.1047
48.892,49.3985,366.047
10.1122,-22.2849,5.05344
19.518,-210.621,126.688
-229.849,-293.586,142.652
-265.824,-1.103,231.44
-22.9368,-26.2046,44.2103
123.189,-143.625,258.737
-130.854,-167.404,157.079
45.8363,-79.6664,48.4813
138.043,189.261,189.471
-387.353,-173.192,160.009
78.3923,-283.725,135.355
43.8908,-92.6428,159.471
-4.64318,462.774,167.116
-11.8335,-8.59495,13.2145
-428.931,-107.157,116.458
-1.17223,-10.2877,30.563
254.194,294.836,137.57
-74.8354,328.964,160.595
-81.6304,18.9371,125.043
309.351,339.504,41.5034
-43.6628,-401.139,88.4273
235.331,52.1977,258.928
-377.01,256.812,92.0199
-16.796,-42.1965,61.8815
9.35832,0.924069,11.3158
421.91,63.3963,165.655
-100.476,-69.2207,98.2575
74.0904,-67.5654,89.183
-233.07,-280.786,98.8068
12.2604,-66.8474,121.61
438.963,111.646,179.925
114.403,180.455,94.1446
-171.353,-258.218,139.576
-259.331,22.4979,63.8031
139.138,-349.515,107.593
96.9715,15.4316,281.591
128.182,-52.1912,79.0337
-276.693,108.143,177.175
331.165,-72.8615,126.708
-82.6816,-325.795,63.8386
207.25,173.906,165.89
-42.7244,107.798,124.283
-141.845,-200.604,158.033
47.3025,-124.88,133.811
140.377,81.8549,234.528
-47.8587,-208.051,117.733
-43.9168,-166.146,251.591
79.2085,-84.3524,113.986
357.888,53.795,225.599
40.289,226.184,300.364
-27.2514,130.497,149.445
-27.9298,47.7065,27.1925
295.241,-293.716,199.719
-182.514,390.009,126.725
-142.948,0.974541,118.487
-163.337,59.0086,270.284
54.2818,-84.8456,152.951
295.185,-6.20135,97.9766
43.7971,292.89,171.169
-27.6541,52.5705,165.353
-83.8188,-321.641,239.374
-347.04,50.9623,191.817
6.3484,-92.5036,145.389
68.1045,145.76,232.564
-103.568,-0.516572,179.328
283.039,-372.095,114.267
116.148,368.931,204.452
-32.9503,-30.717,45.0672
76.4334,-145.304,218.898
101.623,-75.0673,49.8949
-304.911,265.796,143.239
53.0073,-287.513,172.08
-421.361,-201.294,113.316
-459.624,-81.1222,34.5464
1.81607,10.5866,155.855
-74.1817,-127.073,124.157
-46.9671,-61.4119,253.796
166.831,-12.6637,135.821
2.62481,2.22156,3.80433
119.402,125.532,335.34
-201.236,315.205,195.769
-340.815,-185.813,264.697
136.277,179.123,276.595
-6.67672,-211.203,117.451
18.1969,-103.458,186.665
-112.432,373.279,182.46
189.404,10.2473,211.887
329.665,254.683,147.413
101.669,-181.816,163.854
249.094,-255.976,133.692
49.9924,-331.068,89.2527
-102.946,28.2545,128.709
220.939,-205.303,91.7461
-342.025,-76.6723,275.39
290.898,4.8851,62.9911
231.57,-239.192,214.695
299.004,341.42,131.669
-273.678,-338.454,135.253
-331.993,-76.3996,115.673
-115.37,-165.209,225.627
56.2948,-436.389,28.0099
-220.457,133.912,41.3973
236.89,-183.817,143.046
13.8528,11.9784,13.3621
-283.745,-264.882,238.767
-137.963,99.0675,199.378
179.668,-154.818,222.572
-249.916,357.432,161.508
0.427256,-7.87557,3.38074
-1.25953,144.049,39.1863
-122.834,-109.149,201.114
-254.089,341.145,141.727
73.3186,228.752,128.049
-51.1044,72.1612,202.066
100.055,0.0356051,65.1824
179.23,-219.76,144.23
2.14739,-15.4458,243.373
220.073,-180.693,179.989
235.855,-51.6801,169.685
454.74,128.839,157.278
120.953,111.8,279.227
-303.376,257.716,144.399
-17.8152,-7.30616,10.3503
-119.64,-195.647,152.792
-59.6445,386.644,169.92
7.55403,-340.592,273.777
294.488,-258.587,92.3999
-165.652,45.1473,199.382
-55.4658,103.06,202.638
400.452,-92.0679,228.728
15.9806,-4.78557,23.7208
-349.096,-181.803,67.8013
181.649,251.306,118.034
-313.439,308.066,84.8184
-41.4395,0.697264,291.556
-132.081,-308.432,249.109
-309.518,-351.18,102.323
-8.40431,462.113,116.97
133.048,-190.174,165.771
-133.996,69.9159,145.955
-125.369,-4.07088,245.721
-357.474,212.059,167.362
-7.15041,435.126,130.251
-95.5877,66.7345,111.873
-109.268,423.042,196.6
111.954,-278.615,156.627
-337.338,199.969,49.5527
32.108,239.566,228.115
-190.871,418.689,93.1393
-307.821,300.595,176.029
415.429,220.559,124.688
428.298,-230.752,21.2165
379.185,3.15652,123.897
411.931,-18.8136,108.957
-110.478,94.7306,146.015
-70.4652,300.224,163.992
270.492,3.88429,118.756
-297.074,-263.593,180.568
-441.634,-163.287,60.5031
-199.345,-286.007,217.496
-422.508,164.767,102.362
275.228,-284.425,42.5814
-83.8928,0.626375,153.789
-369.344,-150.007,171.087
-409.232,-39.8009,174.102
41.6291,97.1326,73.8027
-14.0319,7.33731,6.1144
-173.36,-72.2158,111.618
-40.4462,389.221,119.806
131.01,-353.317,45.6322
161.189,323.08,221.508
-279.96,-97.1133,228.178
66.3494,13.2824,81.5731
214.928,128.711,270.515
-199.299,67.1709,239.956
-451.576,203.919,50.8192
-348.748,-125.945,177.761
-413.13,256.86,100.049
-0.584526,-36.5283,100.609
-23.3979,352.494,151.89
-131.876,270.888,202.114
-36.1631,75.8325,167.068
88.3013,-218.793,195.377
200.925,-9.50635,175.642
-367.496,-111.645,237.554
242.645,-230.902,172.315
342.514,-112.667,236.512
-60.8652,249.697,205.621
-39.6541,-8.75848,41.3737
-304.313,-48.6139,175.664
47.9705,172.6,24.7285
95.1925,189.918,107.883
-290.78,-314.653,83.8165
293.694,-241.413,137.599
-204.471,-164.269,215.614
274.748,-68.1345,156.755
432.49,-49.425,110.587
254.326,-57.4435,32.9648
-93.9919,-179.449,262.03
-331.442,282.1,128.101
27.3535,411.697,82.1203
-103.98,245.063,348.908
-84.1286,-394.088,143.68
-263.632,126.343,324.211
-242.913,177.139,130.632
-50.5647,-87.8261,134.365
119.79,235.89,59.843
118.445,-443.59,132.236
328.784,-114.984,194.727
5.89563,198.052,152.903
-251.129,-204.886,93.1553
269.235,-219.229,189.866
189.843,-129.905,147.192
43.2039,114.128,32.9377
-80.3778,-128.138,166.782
32.1919,83.4449,208.575
