681.451,-180.981,1240.6
37.0578,2589.12,2320.87
-388.807,-125.877,766.895
-334.026,255.48,2279.99
251.758,-676.676,1005.16
1761.58,-389.102,1192.13
1233.09,-13.5625,1008.24
1767.13,2950.49,1548.82
-1538.5,-2096.04,1240.31
15.2071,136.129,173.41
87.4404,545.144,444.726
1496.38,-1554.64,2425.5
-2025.52,1093.04,1223.28
-29.1759,-289.054,220.386
-113.149,-206.119,514.636
1744.47,2800.36,1125.42
-1472.13,-206.814,961.757
1799.11,-340.459,1172.1
-42.9296,1194.5,351.136
1377.29,-847.034,661.356
69.3102,633.996,559.473
691.747,-672.493,1093.5
39.6083,-762.583,518.968
-2049.28,-680.445,881.575
-1025.06,-1809.54,1078.33
111.006,430.15,624.542
-253.595,-291.309,914.709
-2283.7,2430.78,1341.92
-676.075,1505.3,634.086
167.28,138.095,598.143
-558.982,128.018,276.105
-410.528,74.5887,632.119
593.215,-402.281,695.956
1174.16,72.2144,938.166
227.418,130.923,461.598
-208.214,42.5872,453.18
1915.51,-1006.22,1345.25
-1570.02,-2471.13,1277.38
-27.1403,-329.742,327.692
-841.251,-1381.01,1014.81
-2432.41,156.063,874.408
-312.318,576.235,733.767
50.2219,133.195,45.7574
-611.121,-1120.41,714.176
48.2077,209.399,766.915
-49.3572,-316.458,424.888
29.4558,68.2225,49.8868
582.896,-28.9363,650.747
-560.187,1193.52,807.38
827.035,-2668.54,1854.59
5.19148,-9.52834,320.323
-652.916,239.17,679.534
-124.096,-3121.48,876.348
8.22654,-1.93867,9.60021
-1828.51,-9.0602,2235.85
-104.794,2.79871,131.202
-1215.05,307.805,2726.74
110.883,92.214,73.658
8.82206,93.118,220.102
-2035.44,366.164,883.632
-1204.88,-877.312,1083.88
259.439,1932.23,1759.75
-319.815,610.807,170.266
363.746,225.607,333.564
-374.383,-1104.4,405.374
-80.0753,508.904,907.126
587.119,-176.149,216.598
583.398,327.371,853.822
40.2078,457.288,1440.46
2478.66,455.104,1774.95
1463.65,-1368.08,1252.96
201.075,-49.3223,342.741
-710.476,197.963,638.299
2935.12,-18.0001,1533.5
1263.75,595.562,967.288
1575.08,2454.25,2604.49
313.24,63.453,195.613
-482.56,-53.5079,990.43
-149.313,805.923,1257.67
-38.3564,453.783,360.572
117.057,-1822.99,1170.04
-284.247,287.885,619.191
-165.915,-388.297,364.044
-79.8584,-13.1659,262.941
-427.209,1592.41,1729.31
-347.467,-454.533,1624.9
1980.27,-1773,1670.19
-985.097,-1353.45,2050.64
-125.066,469.743,83.7591
2934.71,-339.727,1124.08
-63.9552,-2283.45,1368.38
834.251,-1196.99,829.128
-30.216,-32.9475,1036.89
1906.57,1808.72,444.312
-1239.05,-904.283,1775.23
27.7728,11.6503,14.8041
-286.8,378.502,339.498
